"FIPS","Name","LONGITUDE","LATITUDE","LONGITUDE.1","LATITUDE.1"
45077,"Pickens County",-82.686452,34.809329,1573373.44885982,-969850.063936277
45079,"Richland County",-80.98649,34.060483,1741500.67872325,-1018265.49264568
45081,"Saluda County",-81.706529,33.995666,1678224.78094666,-1039914.00100759
45083,"Spartanburg County",-82.000163,34.962731,1631329.85057351,-940018.443458776
45085,"Sumter County",-80.387303,33.929411,1798186.57298061,-1020001.10068619
45087,"Union County",-81.625389,34.73195,1669652.66013466,-957886.897157881
45089,"Williamsburg County",-79.733271,33.654581,1863234.15601348,-1035766.71432199
45091,"York County",-81.06181,34.991083,1714016.23844528,-918265.603123043
46003,"Aurora County",-98.531305,43.694057,118080.143173293,-144146.923723856
46005,"Beadle County",-98.226727,44.368344,140943.284975732,-68698.4403901536
46007,"Bennett County",-101.786034,43.208288,-144755.232602495,-197638.066947627
46009,"Bon Homme County",-97.860351,42.965559,174102.395679559,-223928.984887568
46011,"Brookings County",-96.786838,44.312257,255575.872954984,-71419.5249254898
46013,"Brown County",-98.448464,45.477807,120962.282986235,54290.1158142142
46015,"Brule County",-99.188651,43.762079,65159.428522564,-137323.324289497
46017,"Buffalo County",-99.375243,44.05926,49923.506065128,-104412.615587505
46019,"Butte County",-103.761216,44.672144,-297287.346468134,-29563.4443920435
46021,"Campbell County",-100.101667,45.802878,-7881.13014212835,89280.1494281465
46023,"Charles Mix County",-98.516453,43.173936,120311.112447621,-201947.693124657
46025,"Clark County",-97.710087,44.839529,180521.934988649,-15294.1646819023
46027,"Clay County",-96.93806,42.811174,249742.316714286,-238696.708117276
46029,"Codington County",-97.131386,44.913901,225829.32149966,-5576.967173761
46031,"Corson County",-100.924599,45.764089,-71721.8265709626,85372.7253332298
46033,"Custer County",-103.518429,43.739996,-282566.10511761,-134000.167013552
46035,"Davison County",-98.041463,43.706368,157421.664833227,-141950.230257197
46037,"Day County",-97.520104,45.364549,193704.389661473,43505.2756768998
46039,"Deuel County",-96.658745,44.736642,263823.910625462,-23849.2803737053
46041,"Dewey County",-101.117074,45.116808,-87649.112957481,13592.9494455509
46043,"Douglas County",-98.357737,43.37109,132746.228340264,-179784.581248943
46045,"Edmunds County",-99.160435,45.453502,65486.6686938309,50766.9090868614
46047,"Fall River County",-103.514809,43.388192,-283940.212994273,-173101.975954731
46049,"Faulk County",-99.11707,45.077019,69326.7451482987,8941.96263717686
46051,"Grant County",-96.652826,45.205831,262136.93090509,28308.0017818307
46053,"Gregory County",-99.278797,43.182985,58481.6710284881,-201776.086945107
46055,"Haakon County",-101.577551,44.130701,-125898.885541118,-95439.6688697605
46057,"Hamlin County",-97.142214,44.647395,226019.391056104,-35227.3850832528
46059,"Hand County",-98.990895,44.529314,79989.7641579012,-51840.6488980683
46061,"Hanson County",-97.780795,43.658195,178511.497320194,-146767.904848173
46063,"Harding County",-103.525357,45.612413,-274103.562429048,74077.4836700364
46065,"Hughes County",-100.305241,44.382662,-24257.5505959608,-68598.9221145175
46067,"Hutchinson County",-97.746735,43.336046,182226.78888307,-182501.017701428
46069,"Hyde County",-99.46011,44.511151,42810.3702761396,-54215.0193493732
46071,"Jackson County",-101.651749,43.662756,-132864.65968457,-147344.902840382
46073,"Jerauld County",-98.562253,44.087702,114826.976801573,-100427.062687428
46075,"Jones County",-100.697764,43.902516,-55905.3089748435,-121793.169643373
46077,"Kingsbury County",-97.405002,44.374375,206210.992782899,-66272.3676503396
46079,"Lake County",-97.10012,44.002691,231889.42032636,-106761.94872452
46081,"Lawrence County",-103.800718,44.447051,-301573.786601449,-54426.5307143779
46083,"Lincoln County",-96.746072,43.427562,262707.601232258,-169601.46294621
46085,"Lyman County",-99.721302,43.951381,22311.3276881702,-116561.236036789
46087,"McCook County",-97.344878,43.666866,213531.157627042,-144755.584027266
46089,"McPherson County",-99.263772,45.760167,57114.3225247931,84786.3898248547
46091,"Marshall County",-97.619971,45.766216,184585.185943536,87918.9992148421
46093,"Meade County",-103.288909,44.296996,-261664.99254314,-72874.3561521754
46095,"Mellette County",-100.814632,43.548671,-65657.4296791898,-161048.06748708
46097,"Miner County",-97.555355,44.01589,195457.711815108,-106490.360015079
46099,"Minnehaha County",-96.732329,43.559391,263237.043710302,-154908.217955207
46101,"Moody County",-96.65761,44.019542,267175.342610015,-103532.159540318
46103,"Pennington County",-103.213752,44.064633,-256703.081629179,-98935.6303194111
46105,"Perkins County",-102.322856,45.711883,-180327.488248724,81750.3542784513
46107,"Potter County",-99.909039,45.076727,7142.37452718086,8535.65877085409
46109,"Roberts County",-96.952207,45.61302,236993.214160147,72634.4479756953
46111,"Sanborn County",-98.149484,44.006288,147990.996901405,-108811.579316398
46115,"Spink County",-98.429642,44.910381,123655.335537609,-8767.32574911603
46117,"Stanley County",-100.436337,44.363198,-34687.2230291041,-70715.6178706457
46119,"Sully County",-100.121731,44.710627,-9619.54453865132,-32169.5434435623
46121,"Todd County",-100.783743,43.248143,-63484.3612756718,-194485.248999774
46123,"Tripp County",-99.851545,43.349802,12005.0531295273,-183476.298824337
46125,"Turner County",-97.115892,43.301965,233352.847480882,-184682.829433612
46127,"Union County",-96.600368,42.702762,277757.626577849,-249653.905952612
46129,"Walworth County",-100.313424,45.520019,-24418.9767297632,57870.5833304342
46135,"Yankton County",-97.394907,42.902431,212180.369902865,-229845.701205186
46137,"Ziebach County",-101.524925,44.939041,-120018.407467057,-5649.21134373625
47001,"Anderson County",-84.180288,36.082029,1415631.53368951,-856993.397815125
47003,"Bedford County",-86.464741,35.51241,1222835.9894522,-955421.753160269
47005,"Benton County",-88.09002,36.071513,1069288.16397037,-916012.420114164
47007,"Bledsoe County",-85.195883,35.612132,1334312.8320966,-925185.876710354
47009,"Blount County",-83.973022,35.752926,1440247.04571188,-889552.913200658
47011,"Bradley County",-84.859341,35.166015,1372306.06590365,-968745.218103659
47013,"Campbell County",-84.125923,36.383124,1414647.53654287,-823054.40781237
47015,"Cannon County",-86.06262,35.80032,1253954.27988303,-917849.113884153
47017,"Carroll County",-88.464475,36.018048,1036677.20795521,-926593.719350642
47019,"Carter County",-82.201421,36.318376,1584538.03798451,-795668.8434127
47021,"Cheatham County",-87.063974,36.269635,1157450.79631541,-880594.078736388
47023,"Chester County",-88.622571,35.436863,1030512.89946588,-992590.920045757
47025,"Claiborne County",-83.64175,36.491598,1454978.02043124,-802864.201011125
47027,"Clay County",-85.560947,36.553965,1285407.34324337,-827428.139848758
47029,"Cocke County",-83.174767,35.947227,1506900.46560182,-854247.234107762
47031,"Coffee County",-86.124954,35.454014,1254164.58470115,-956844.671528865
47033,"Crockett County",-89.122632,35.789488,980940.420435578,-959682.717275386
47035,"Cumberland County",-85.020109,35.954565,1343792.15554075,-884787.70350562
47037,"Davidson County",-86.74545,36.140596,1187729.98697816,-890346.719140174
47039,"Decatur County",-88.126566,35.610752,1072611.16671115,-967242.352632616
47041,"DeKalb County",-85.838617,35.966234,1271049.58877785,-896247.802100619
47043,"Dickson County",-87.345598,36.106096,1134991.44660933,-902441.204198154
47045,"Dyer County",-89.359385,36.058797,956280.83337317,-932701.921542465
47047,"Fayette County",-89.470445,35.203083,957162.94879909,-1028349.4238358
47049,"Fentress County",-84.93663,36.365518,1343706.64095892,-838332.014148279
47051,"Franklin County",-86.116239,35.206924,1259033.69803516,-983872.801837251
47053,"Gibson County",-88.876406,35.938053,1001000.6179498,-940401.510768278
47055,"Giles County",-87.031071,35.191241,1177148.17658725,-998810.994579355
47057,"Grainger County",-83.483361,36.269199,1473291.24263379,-824465.321806279
47059,"Greene County",-82.833456,36.177294,1532188.32042235,-822870.287353292
47061,"Grundy County",-85.720235,35.341946,1292231.76113626,-963041.874202621
47063,"Hamblen County",-83.296406,36.215973,1490771.57814029,-826988.630026126
47065,"Hamilton County",-85.205177,35.093485,1342636.36699105,-982276.065459372
47067,"Hancock County",-83.23135,36.517795,1490353.07966597,-792770.579022767
47069,"Hardeman County",-89.017224,35.22229,997830.989434924,-1020985.35555601
47071,"Hardin County",-88.226837,35.199678,1069404.55798919,-1013799.86359391
47073,"Hawkins County",-82.873902,36.462944,1522720.52977656,-792339.510525992
47075,"Haywood County",-89.267291,35.586187,970599.672359634,-983778.693855066
47077,"Henderson County",-88.402036,35.648436,1047398.054997,-966556.302938659
47079,"Henry County",-88.293739,36.319164,1047640.18055001,-891286.612919613
47081,"Hickman County",-87.403679,35.852522,1133678.228024,-931142.858975063
47083,"Houston County",-87.70333,36.304687,1100239.74349868,-885330.981650727
47085,"Humphreys County",-87.774505,36.072233,1097361.98363687,-911866.985307421
47087,"Jackson County",-85.628303,36.329916,1283389.69459994,-853080.387339948
47089,"Jefferson County",-83.453522,36.067034,1479949.20284227,-846089.093905165
47091,"Johnson County",-81.843103,36.450735,1612916.4929685,-774348.769816074
47093,"Knox County",-83.985913,35.973839,1434854.11401981,-865554.408768336
47095,"Lake County",-89.468133,36.357362,942767.999994154,-900988.090539057
47097,"Lauderdale County",-89.54174,35.762745,943724.430880034,-967420.798654402
47099,"Lawrence County",-87.355853,35.2351,1147283.6420134,-998459.394191511
47101,"Lewis County",-87.523745,35.533806,1127739.2883214,-967844.399157447
47103,"Lincoln County",-86.574658,35.107495,1219489.22471345,-1001539.16722719
47105,"Loudon County",-84.286322,35.759679,1412373.70998722,-894132.625133231
47107,"McMinn County",-84.598553,35.425632,1390858.63834332,-935980.425546791
47109,"McNairy County",-88.542589,35.177181,1041249.85446601,-1020225.56577324
47111,"Macon County",-86.022066,36.535537,1245147.41334049,-836417.472294205
47113,"Madison County",-88.822589,35.650005,1009676.83651287,-971517.430776328
47115,"Marion County",-85.604158,35.109364,1306595.80656393,-986800.679355565
47117,"Marshall County",-86.772777,35.488656,1195667.17396727,-962457.095625953
47119,"Maury County",-87.045667,35.623,1169158.60618534,-951507.905059799
47121,"Meigs County",-84.815615,35.503802,1370102.14015861,-930964.591186779
47123,"Monroe County",-84.353878,35.517149,1410933.17303063,-921867.021162222
47125,"Montgomery County",-87.352951,36.551703,1127511.85935466,-853474.058313526
47127,"Moore County",-86.341444,35.297553,1237358.6674699,-977245.301188024
47129,"Morgan County",-84.590381,36.098632,1379140.84947511,-862003.824393311
47131,"Obion County",-89.080699,36.396173,976699.252391006,-892279.468722409
47133,"Overton County",-85.322853,36.348292,1310000.0828638,-846337.568405523
47135,"Perry County",-87.858652,35.652569,1096001.41639547,-959187.330528403
47137,"Pickett County",-85.141613,36.566056,1322043.66699189,-819572.513744669
47139,"Polk County",-84.565986,35.125651,1399273.11891448,-968348.995037296
47141,"Putnam County",-85.503295,36.163405,1297335.66215962,-869452.99274158
47143,"Rhea County",-84.955218,35.556242,1356728.17276598,-927471.735486644
47145,"Roane County",-84.524136,35.882073,1389023.30340436,-884672.870886824
47147,"Robertson County",-86.832296,36.484933,1174536.38417508,-853677.933179982
47149,"Rutherford County",-86.44798,35.892016,1218164.3134526,-913432.646333016
47151,"Scott County",-84.506554,36.453953,1379879.03360209,-821634.550530635
47153,"Sequatchie County",-85.392052,35.354219,1321354.42884553,-956601.997904313
47155,"Sevier County",-83.580944,35.861562,1472793.10215601,-870844.220575926
47157,"Shelby County",-89.894188,35.131228,919738.43231541,-1040982.25843527
47159,"Smith County",-85.968484,36.241092,1254873.39516028,-867989.947982758
47161,"Stewart County",-87.798679,36.493717,1088985.7868256,-865750.536406731
47163,"Sullivan County",-82.394917,36.531452,1563080.60818502,-776005.164781234
47165,"Sumner County",-86.536931,36.398559,1202017.31149232,-858996.933262625
47167,"Tipton County",-89.748046,35.478427,928715.107852304,-1001079.04389497
47169,"Trousdale County",-86.170445,36.393982,1234454.30684355,-854176.829438938
47171,"Unicoi County",-82.396177,36.149453,1571109.88312537,-817815.215796784
47173,"Union County",-83.816526,36.243267,1444540.39696,-833109.124716079
47175,"Van Buren County",-85.45447,35.723509,1309352.93705244,-917019.053627516
47177,"Warren County",-85.792646,35.695537,1279748.63289049,-925298.192092472
47179,"Washington County",-82.434713,36.324631,1564014.40233977,-799374.031915136
47181,"Wayne County",-87.789817,35.257711,1107922.73157051,-1001770.71509053
47183,"Weakley County",-88.773558,36.292721,1005380.62337691,-900065.629605624
47185,"White County",-85.487471,35.939892,1302645.36132035,-893762.865996345
47187,"Williamson County",-86.85552,35.920355,1181456.38910315,-916131.594719797
47189,"Wilson County",-86.404093,36.201286,1216996.83945047,-878782.056531143
48001,"Anderson County",-95.687072,31.776143,410212.159352686,-1456874.41285632
48003,"Andrews County",-102.542123,32.32166,-240300.379634691,-1403331.32340249
48005,"Angelina County",-94.714115,31.312605,505368.154870785,-1502846.39394644
48007,"Aransas County",-97.071875,28.030072,290515.400613807,-1875220.79232537
48009,"Archer County",-98.610345,33.70449,129168.956124123,-1252916.90736664
48011,"Armstrong County",-101.392092,35.085722,-127134.95040057,-1099997.27019258
48013,"Atascosa County",-98.576202,29.034632,139769.375624905,-1768387.37315942
48015,"Austin County",-96.221858,29.853256,367427.383865683,-1671340.74551825
48017,"Bailey County",-102.745529,34.216557,-253516.600860005,-1193201.57215919
48019,"Bandera County",-99.036031,29.703543,93937.2947553445,-1695319.57383131
48021,"Bastrop County",-97.358916,30.144282,256060.199637259,-1643354.75670956
48023,"Baylor County",-99.26133,33.596338,68755.1121127141,-1265639.08637031
48025,"Bee County",-97.736901,28.396655,223679.835836499,-1836857.77436261
48027,"Bell County",-97.592082,31.084262,230966.464746151,-1540335.49744712
48029,"Bexar County",-98.525238,29.479255,144066.441803244,-1719333.60867799
48031,"Blanco County",-98.393265,30.185496,155723.412071718,-1641268.37243412
48033,"Borden County",-101.426185,32.746089,-134140.246064722,-1358859.49500549
48035,"Bosque County",-97.576972,31.86216,230305.859126915,-1454416.52874583
48037,"Bowie County",-94.203466,33.436159,540113.268144506,-1265302.32588662
48039,"Brazoria County",-95.385415,29.329215,451304.146518102,-1725111.83671345
48041,"Brazos County",-96.33059,30.628865,353744.393802888,-1586303.61422516
48043,"Brewster County",-103.617388,30.217438,-350367.954017749,-1631873.93757078
48045,"Briscoe County",-101.232801,34.440834,-113529.051197336,-1171640.51020426
48047,"Brooks County",-98.144221,27.204776,185744.58289954,-1968833.43657233
48049,"Brown County",-98.989458,31.731622,96212.1128113999,-1471516.03874556
48051,"Burleson County",-96.646318,30.479774,323877.209032776,-1603980.25867346
48053,"Burnet County",-98.244836,30.671778,169168.944561319,-1587359.4127495
48055,"Caldwell County",-97.686629,29.852388,225033.633805982,-1676436.65290326
48057,"Calhoun County",-96.625056,28.586063,332838.703033717,-1812477.36188098
48059,"Callahan County",-99.448422,32.346951,52132.3176127512,-1403929.33448183
48061,"Cameron County",-97.556998,26.045736,247400.574957769,-2094600.81621567
48063,"Camp County",-94.98408,32.990653,470063.728343303,-1319142.07408312
48065,"Carson County",-101.329281,35.384076,-120926.617678743,-1067036.79128205
48067,"Cass County",-94.299328,33.079821,533540.939661691,-1305270.69402445
48069,"Castro County",-102.26892,34.521244,-208709.294439004,-1160772.2746512
48071,"Chambers County",-94.741728,29.801262,511483.557216328,-1669571.48506535
48073,"Cherokee County",-95.211216,31.904972,454722.604205352,-1440259.76938225
48075,"Childress County",-100.225433,34.428815,-20764.2522449648,-1173767.50343743
48077,"Clay County",-98.245004,33.828051,162869.944461634,-1238618.76942228
48079,"Cochran County",-102.737454,33.687756,-254460.7705184,-1251735.27666868
48081,"Coke County",-100.405638,31.904324,-38542.1927064378,-1452913.52337546
48083,"Coleman County",-99.423304,31.808605,54857.4163477814,-1463394.0560952
48085,"Collin County",-96.693057,33.099357,309618.031905882,-1314922.63995542
48087,"Collingsworth County",-100.216872,34.863545,-19864.4213368801,-1125627.1138952
48089,"Colorado County",-96.536638,29.661294,337557.21510263,-1693766.52036517
48091,"Comal County",-98.221819,29.764495,173152.964303106,-1687350.32506959
48093,"Comanche County",-98.557373,31.969672,136959.362238036,-1444635.61150329
48095,"Concho County",-99.859636,31.280122,13435.1722822739,-1521926.93962762
48097,"Cooke County",-97.137065,33.610424,266376.731168942,-1259906.14270803
48099,"Coryell County",-97.828854,31.239826,207885.624067051,-1523769.00544037
48101,"Cottle County",-100.300376,34.019044,-27811.3955686197,-1219109.06883812
48103,"Crane County",-102.352002,31.400898,-224774.541388849,-1505535.32211335
48105,"Crockett County",-101.220153,30.707106,-117560.201379156,-1584349.21557364
48107,"Crosby County",-101.361212,33.664489,-126588.71813532,-1257385.48813125
48109,"Culberson County",-104.821069,31.071834,-462280.614794235,-1532010.13765606
48111,"Dallam County",-102.577929,36.110008,-232236.872958238,-983978.932569275
48113,"Dallas County",-96.788197,32.808956,301786.261597314,-1347362.75266679
48115,"Dawson County",-101.949316,32.73465,-183359.967622594,-1359154.11186934
48117,"Deaf Smith County",-102.402042,34.835104,-220060.391651179,-1125685.43348616
48119,"Delta County",-95.704605,33.37458,400715.486135319,-1280385.66093482
48121,"Denton County",-97.019684,33.109148,279019.48994778,-1314965.0371609
48123,"DeWitt County",-97.313585,29.101571,263486.769388901,-1758094.28263884
48125,"Dickens County",-100.852578,33.534982,-79417.8852760555,-1272328.52156044
48127,"Dimmit County",-99.817579,28.519099,18008.8657391805,-1826261.56567017
48129,"Donley County",-100.85405,34.94207,-78145.8136642459,-1116561.09601146
48131,"Duval County",-98.389589,27.729918,160309.767229641,-1911611.05189691
48133,"Eastland County",-98.840622,32.356034,109563.322645639,-1402352.66484952
48135,"Ector County",-102.3858,31.864941,-226761.027730649,-1454208.3549492
48137,"Edwards County",-100.19957,29.977801,-19388.7500746501,-1665588.92145235
48139,"Ellis County",-96.815886,32.423916,300585.361225465,-1390008.6775615
48141,"El Paso County",-106.375936,31.782045,-606018.037441783,-1444027.38730159
48143,"Erath County",-98.228806,32.206569,167673.158726282,-1417880.59074915
48145,"Falls County",-96.950734,31.260968,291856.3960763,-1518890.47184719
48147,"Fannin County",-96.175947,33.561545,355954.755343708,-1261804.70460579
48149,"Fayette County",-96.897998,29.8524,301713.024784889,-1674041.9798854
48151,"Fisher County",-100.413883,32.77399,-38916.6940808829,-1356797.85865853
48153,"Floyd County",-101.376103,34.042836,-127366.707799738,-1215494.98901046
48155,"Foard County",-99.701195,33.991937,27675.4015058948,-1222109.86697632
48157,"Fort Bend County",-95.663045,29.613217,422850.299442228,-1695237.9386425
48159,"Franklin County",-95.223453,33.126081,446916.567769636,-1305462.71126094
48161,"Freestone County",-96.209634,31.696374,360892.178559169,-1468022.62993582
48163,"Frio County",-99.107465,28.845787,87800.2378642674,-1789872.76141743
48165,"Gaines County",-102.658431,32.760539,-249960.486050993,-1354497.808432
48167,"Galveston County",-95.013496,29.424115,487120.702221639,-1712658.05447237
48169,"Garza County",-101.385674,33.198856,-129609.970525862,-1308857.40312692
48171,"Gillespie County",-98.905778,30.272524,105950.802118467,-1632446.07766971
48173,"Glasscock County",-101.514268,31.851318,-143962.041438633,-1457592.11014495
48175,"Goliad County",-97.370374,28.704105,259035.859067445,-1802015.65727555
48177,"Gonzales County",-97.50357,29.476703,243851.336296651,-1717335.57893708
48179,"Gray County",-100.938403,35.527957,-85208.5818226427,-1051570.67526569
48181,"Grayson County",-96.624643,33.649485,313872.827734595,-1253841.93365304
48183,"Gregg County",-94.79133,32.49808,491034.797811263,-1372465.29267449
48185,"Grimes County",-96.009259,30.447103,385494.592581623,-1604970.74755726
48187,"Guadalupe County",-98.097778,29.598985,185570.653491766,-1705331.87352023
48189,"Hale County",-101.739801,34.145755,-160814.539931335,-1203487.85101808
48191,"Hall County",-100.604341,34.658133,-55501.0086008087,-1148204.54630329
48193,"Hamilton County",-98.099032,31.761315,180911.76535099,-1466802.27955103
48195,"Hansford County",-101.273482,36.213931,-114580.282022806,-975143.050256378
48197,"Hardeman County",-99.694647,34.283002,28177.8260222873,-1189888.20964009
48199,"Hardin County",-94.262169,30.303364,554907.72277079,-1611318.9939501
48201,"Harris County",-95.417454,29.807479,445803.35461096,-1672614.17969695
48203,"Harrison County",-94.412978,32.534967,526408.359597152,-1366145.40324782
48205,"Hartley County",-102.488764,35.984331,-224584.777452677,-998148.681247846
48207,"Haskell County",-99.767465,33.178592,21756.8881015918,-1312120.11134995
48209,"Hays County",-97.935889,30.00246,200455.434574863,-1660507.35736774
48211,"Hemphill County",-100.364036,35.893959,-32895.8111370126,-1011408.81119815
48213,"Henderson County",-95.889717,32.237902,388812.757326022,-1406834.14345043
48215,"Hidalgo County",-98.184054,26.232452,183568.31136587,-2075651.12811071
48217,"Hill County",-97.174067,31.998096,268152.466970847,-1438234.56027274
48219,"Hockley County",-102.33483,33.586415,-217321.954345991,-1264059.74690907
48221,"Hood County",-97.765687,32.432951,210929.839783989,-1391843.65462442
48223,"Hopkins County",-95.586932,33.124117,412956.33422599,-1307508.91814464
48225,"Houston County",-95.46482,31.298935,433752.404700347,-1508445.68141987
48227,"Howard County",-101.464986,32.242066,-138630.293447204,-1414504.77588035
48229,"Hudspeth County",-105.641319,31.420986,-538609.662275794,-1488738.39547174
48231,"Hunt County",-96.095018,33.085785,365627.278742438,-1314060.30738525
48233,"Hutchinson County",-101.448842,35.6807,-131287.432051232,-1033990.49745691
48235,"Irion County",-100.844201,31.266676,-80815.2182131102,-1523026.6405805
48237,"Jack County",-98.168776,33.198497,171278.679547019,-1308112.56282239
48239,"Jackson County",-96.594951,28.961331,334443.593891594,-1771066.68033578
48241,"Jasper County",-93.994075,30.736464,577922.954939361,-1561843.6533342
48243,"Jeff Davis County",-103.990284,30.603582,-384763.262710983,-1587721.01841498
48245,"Jefferson County",-94.067554,30.01233,575581.378982788,-1642103.0456758
48247,"Jim Hogg County",-98.68362,27.304609,131626.027052724,-1958840.04280738
48249,"Jim Wells County",-98.064602,27.751904,192610.533382217,-1908540.13061868
48251,"Johnson County",-97.325793,32.435783,252434.180538297,-1390342.01520102
48253,"Jones County",-99.808917,32.711236,17980.9836115794,-1363809.9085545
48255,"Karnes County",-97.864151,28.856195,210062.35765806,-1786603.6675118
48257,"Kaufman County",-96.338534,32.656168,344647.433991595,-1362549.64132822
48259,"Kendall County",-98.725533,29.841299,124001.883992955,-1679747.77888267
48261,"Kenedy County",-97.773573,27.065647,223153.937553542,-1983252.68517805
48263,"Kent County",-100.629728,33.247856,-58868.97264672,-1304271.63288043
48265,"Kerr County",-99.159771,30.039931,81572.05785561,-1658366.54594625
48267,"Kimble County",-99.732497,30.490095,25838.5490629073,-1609079.144881
48269,"King County",-100.314415,33.653281,-29245.2080173872,-1259582.31639637
48271,"Kinney County",-100.418801,29.304886,-40992.7476861272,-1739666.11273298
48273,"Kleberg County",-97.857766,27.492495,213769.776251825,-1936571.51908845
48275,"Knox County",-99.705702,33.464244,27438.5531086917,-1280504.18470894
48277,"Lamar County",-95.53564,33.674176,414910.895016939,-1246455.50186291
48279,"Lamb County",-102.324158,34.028478,-215132.645279464,-1215176.34929194
48281,"Lampasas County",-98.116277,31.09588,180672.701843089,-1540303.76062984
48283,"La Salle County",-99.249834,28.336046,74201.8831852181,-1846104.09663665
48285,"Lavaca County",-97.047964,29.409258,288550.578931414,-1723369.58292235
48287,"Lee County",-96.967301,30.270012,293593.333294582,-1628251.95479522
48289,"Leon County",-96.046864,31.29928,378134.477116236,-1511149.5315234
48291,"Liberty County",-94.901747,30.155392,493972.670592846,-1631494.21434417
48293,"Limestone County",-96.520288,31.592033,331742.04937575,-1480791.09194429
48295,"Lipscomb County",-100.354171,36.387589,-31793.0251585326,-956687.769707038
48297,"Live Oak County",-98.105736,28.341838,187342.476468896,-1843755.48247393
48299,"Llano County",-98.511609,30.684899,143438.243904815,-1586394.23832191
48301,"Loving County",-103.602226,31.745821,-342791.748350981,-1463333.53084714
48303,"Lubbock County",-101.887742,33.556622,-175782.331958869,-1268385.91229347
48305,"Lynn County",-101.807743,33.181411,-169118.447575727,-1310048.89392344
48307,"McCulloch County",-99.337039,31.150738,63551.2456112526,-1535976.54897016
48309,"McLennan County",-97.171313,31.541318,269867.193007356,-1488664.73489291
48311,"McMullen County",-98.51005,28.449157,147191.962324095,-1832721.9887646
48313,"Madison County",-95.897089,30.955599,394016.689167441,-1548393.59281195
48315,"Marion County",-94.423837,32.78969,523764.676396568,-1338084.72503536
48317,"Martin County",-101.825151,32.184223,-172826.381512335,-1420242.54817124
48319,"Mason County",-99.216248,30.75329,75475.3307226003,-1579741.01304419
48321,"Matagorda County",-96.002899,28.915316,392745.530181502,-1773660.96897668
48323,"Maverick County",-100.481002,28.70947,-47387.6342954161,-1805197.5493411
48325,"Medina County",-98.968309,29.305418,100980.160241675,-1739107.57060038
48327,"Menard County",-99.772013,30.899442,21918.6176535312,-1563927.10278608
48329,"Midland County",-102.106662,32.002748,-199909.46168445,-1439680.08797548
48331,"Milam County",-97.01043,30.747373,287849.838325045,-1575756.78609021
48333,"Mills County",-98.578116,31.486443,135762.691150384,-1498037.15190851
48335,"Mitchell County",-100.863291,32.392977,-81547.6675191428,-1398599.71079753
48337,"Montague County",-97.756255,33.63828,208711.307548805,-1258549.78185088
48339,"Montgomery County",-95.468727,30.232068,438722.52621303,-1626098.51327996
48341,"Moore County",-101.956199,35.904748,-176726.062338951,-1008235.23627894
48343,"Morris County",-94.72461,33.071717,493851.378365382,-1308722.96684205
48345,"Motley County",-100.844887,34.012828,-78231.6689527952,-1219457.89902852
48347,"Nacogdoches County",-94.642764,31.623266,510316.777166678,-1468156.3844076
48349,"Navarro County",-96.488644,32.079812,332827.880470095,-1426811.37071503
48351,"Newton County",-93.751989,30.687746,601505.214464433,-1565559.10709444
48353,"Nolan County",-100.411684,32.449322,-38862.4757296482,-1392689.27367741
48355,"Nueces County",-97.430035,27.733674,255792.23347672,-1908921.19796852
48357,"Ochiltree County",-100.810965,36.381028,-72803.5888404695,-957131.523003252
48359,"Oldham County",-102.390158,35.324274,-217582.19505472,-1071539.43095222
48361,"Orange County",-93.870235,30.124169,593939.075404126,-1628455.59114379
48363,"Palo Pinto County",-98.167593,32.778005,172274.300788084,-1354604.20435875
48365,"Panola County",-94.331166,32.167392,536470.413145214,-1406214.75197367
48367,"Parker County",-97.736777,32.794168,212725.259544839,-1351848.60314247
48369,"Parmer County",-102.815812,34.538847,-258936.944153953,-1157317.4888156
48371,"Pecos County",-102.790862,30.898458,-268259.169708187,-1559729.66583611
48373,"Polk County",-94.940487,30.743717,486952.680145557,-1566878.14975909
48375,"Potter County",-101.836644,35.221681,-167430.285897779,-1084163.3605034
48377,"Presidio County",-104.260977,29.807527,-414551.812994844,-1674202.94584942
48379,"Rains County",-95.797078,32.886055,394461.17951728,-1334809.32217401
48381,"Randall County",-101.888863,35.121463,-172415.014528513,-1095159.73378116
48383,"Reagan County",-101.465521,31.215015,-140372.94526793,-1527932.60171987
48385,"Real County",-99.841559,29.719686,15437.4336710141,-1694047.69126803
48387,"Red River County",-95.07117,33.592399,458489.67056193,-1253116.48557649
48389,"Reeves County",-103.532874,31.382677,-337634.81140265,-1503692.08631044
48391,"Refugio County",-97.244247,28.29039,272664.483775437,-1847148.46894548
48393,"Roberts County",-100.705316,35.720593,-63881.6721507059,-1030428.42464025
48395,"Robertson County",-96.547126,30.970148,331580.212450414,-1549520.92053969
48397,"Rockwall County",-96.435493,32.915625,334468.800895482,-1334261.74783795
48399,"Runnels County",-99.994273,31.801037,544.826807939958,-1464413.91885285
48401,"Rusk County",-94.797713,32.193758,492232.554519206,-1406101.42959864
48403,"Sabine County",-93.850011,31.338566,587644.818178143,-1494500.77737445
48405,"San Augustine County",-94.150624,31.443536,558289.848470699,-1484925.945566
48407,"San Jacinto County",-95.131415,30.547998,469652.05685865,-1589509.18136177
48409,"San Patricio County",-97.399384,27.947285,258259.967864717,-1885349.2816588
48411,"San Saba County",-98.763369,31.190792,118484.401382581,-1530949.91669605
48413,"Schleicher County",-100.581777,30.875183,-55947.1029544323,-1566444.66955699
